year,country_name,gdp,total_refugees,coo_name,total,male_female_ratio
2011,Italy,2306974020278.21,12971.0,Liberia,1358.0,
2011,Italy,2306974020278.21,12971.0,Nigeria,2369.0,
2011,Portugal,245426767676.002,92.0,Afghanistan,10.0,
2011,Portugal,245426767676.002,92.0,Iran (Islamic Rep. of),21.0,
2011,Portugal,245426767676.002,92.0,Iraq,12.0,
2011,Portugal,245426767676.002,92.0,Ukraine,5.0,
2011,Portugal,245426767676.002,92.0,Pakistan,15.0,
2011,Portugal,245426767676.002,92.0,Liberia,5.0,
2011,Portugal,245426767676.002,92.0,Nigeria,24.0,
2011,Spain,1487568659241.25,764.0,Afghanistan,62.0,
2011,Spain,1487568659241.25,764.0,Syrian Arab Rep.,32.0,
2011,Spain,1487568659241.25,764.0,Iran (Islamic Rep. of),55.0,
2011,Spain,1487568659241.25,764.0,Iraq,250.0,
2011,Spain,1487568659241.25,764.0,Ukraine,18.0,
2011,Spain,1487568659241.25,764.0,Palestinian,208.0,
2011,Spain,1487568659241.25,764.0,Pakistan,91.0,
2011,Spain,1487568659241.25,764.0,Liberia,19.0,
2011,Spain,1487568659241.25,764.0,Nigeria,29.0,
2011,Sweden,570541353128.724,43635.0,Afghanistan,8824.0,
2011,Sweden,570541353128.724,43635.0,Syrian Arab Rep.,1691.0,
2011,Sweden,570541353128.724,43635.0,Iran (Islamic Rep. of),3649.0,
2011,Sweden,570541353128.724,43635.0,Iraq,28425.0,
2011,Sweden,570541353128.724,43635.0,Ukraine,258.0,
2011,Sweden,570541353128.724,43635.0,Pakistan,376.0,
2011,Sweden,570541353128.724,43635.0,Liberia,40.0,
2011,Sweden,570541353128.724,43635.0,Nigeria,372.0,
2011,Switzerland,715888126682.396,13858.0,Afghanistan,3496.0,1.9304274937133277
2011,Switzerland,715888126682.396,13858.0,Syrian Arab Rep.,2140.0,1.9155313351498635
2011,Switzerland,715888126682.396,13858.0,Iran (Islamic Rep. of),1933.0,1.734087694483734
2011,Switzerland,715888126682.396,13858.0,Iraq,4919.0,1.539494062983996
2011,Switzerland,715888126682.396,13858.0,Ukraine,39.0,0.7727272727272727
2011,Switzerland,715888126682.396,13858.0,Palestinian,218.0,2.7586206896551726
2011,Switzerland,715888126682.396,13858.0,Pakistan,227.0,2.242857142857143
2011,Switzerland,715888126682.396,13858.0,Liberia,90.0,1.5714285714285714
2011,Switzerland,715888126682.396,13858.0,Nigeria,796.0,5.03030303030303
2011,Türkiye,0.0,31228.0,Afghanistan,5077.0,1.273622928795343
2011,Türkiye,0.0,31228.0,Syrian Arab Rep.,9494.0,1.4086021505376345
2011,Türkiye,0.0,31228.0,Iran (Islamic Rep. of),5606.0,1.3554621848739496
2011,Türkiye,0.0,31228.0,Iraq,10749.0,1.3276310090948462
2011,Türkiye,0.0,31228.0,Palestinian,229.0,1.6022727272727273
2011,Türkiye,0.0,31228.0,Pakistan,40.0,5.666666666666667
2011,Türkiye,0.0,31228.0,Liberia,10.0,0.0
2011,Türkiye,0.0,31228.0,Nigeria,23.0,2.0
2011,United Kingdom,2663805834828.07,56148.0,,,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Afghanistan,15826.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Syrian Arab Rep.,1032.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iran (Islamic Rep. of),13336.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iraq,16173.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Ukraine,291.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Palestinian,387.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Pakistan,6938.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Liberia,326.0,
2011,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Nigeria,1839.0,
2011,United States,15599732000000.0,20635.0,,,
2011,United States of America,0.0,0.0,Afghanistan,1210.0,
2011,United States of America,0.0,0.0,Syrian Arab Rep.,485.0,
2011,United States of America,0.0,0.0,Iran (Islamic Rep. of),4848.0,
2011,United States of America,0.0,0.0,Iraq,5301.0,
2011,United States of America,0.0,0.0,Ukraine,1537.0,
2011,United States of America,0.0,0.0,Palestinian,7.0,
2011,United States of America,0.0,0.0,Pakistan,3534.0,
2011,United States of America,0.0,0.0,Liberia,2996.0,
2011,United States of America,0.0,0.0,Nigeria,717.0,
2012,France,2683007095787.23,12922.0,Afghanistan,3185.0,2.848439821693908
2012,France,2683007095787.23,12922.0,Syrian Arab Rep.,640.0,2.5754189944134076
2012,France,2683007095787.23,12922.0,Iran (Islamic Rep. of),2172.0,1.8578947368421053
2012,France,2683007095787.23,12922.0,Iraq,2620.0,1.2222222222222223
2012,France,2683007095787.23,12922.0,Ukraine,719.0,0.8530927835051546
2012,France,2683007095787.23,12922.0,Palestinian,252.0,2.8181818181818183
2012,France,2683007095787.23,12922.0,Pakistan,1752.0,2.9927007299270074
2012,France,2683007095787.23,12922.0,Liberia,227.0,2.338235294117647
2012,France,2683007095787.23,12922.0,Nigeria,1355.0,0.8874734607218684
2012,Germany,3597896500945.31,191939.0,Afghanistan,46103.0,1.4805229742817174
2012,Germany,3597896500945.31,191939.0,Syrian Arab Rep.,24151.0,1.3859909108871764
2012,Germany,3597896500945.31,191939.0,Iran (Islamic Rep. of),28247.0,1.5938475665748393
2012,Germany,3597896500945.31,191939.0,Iraq,56131.0,1.5104432219687822
2012,Germany,3597896500945.31,191939.0,Ukraine,20217.0,0.9668255666893668
2012,Germany,3597896500945.31,191939.0,Pakistan,12379.0,2.7051780903920983
2012,Germany,3597896500945.31,191939.0,Liberia,336.0,3.1481481481481484
2012,Germany,3597896500945.31,191939.0,Nigeria,4375.0,1.818943298969072
2012,Greece,238841140018.233,1534.0,Afghanistan,343.0,
2012,Greece,238841140018.233,1534.0,Syrian Arab Rep.,20.0,
2012,Greece,238841140018.233,1534.0,Iran (Islamic Rep. of),254.0,
2012,Greece,238841140018.233,1534.0,Iraq,838.0,
2012,Greece,238841140018.233,1534.0,Ukraine,5.0,
2012,Greece,238841140018.233,1534.0,Palestinian,6.0,
2012,Greece,238841140018.233,1534.0,Pakistan,19.0,
2012,Greece,238841140018.233,1534.0,Nigeria,49.0,
2012,Italy,2097929495121.68,21439.0,Afghanistan,6220.0,
2012,Italy,2097929495121.68,21439.0,Syrian Arab Rep.,952.0,
2012,Italy,2097929495121.68,21439.0,Iran (Islamic Rep. of),1073.0,
2012,Italy,2097929495121.68,21439.0,Iraq,2300.0,
2012,Italy,2097929495121.68,21439.0,Ukraine,73.0,
2012,Italy,2097929495121.68,21439.0,Palestinian,514.0,
2012,Italy,2097929495121.68,21439.0,Pakistan,4264.0,
2012,Italy,2097929495121.68,21439.0,Liberia,1397.0,
2012,Italy,2097929495121.68,21439.0,Nigeria,4646.0,
2012,Portugal,216536676771.973,97.0,Afghanistan,11.0,
2012,Portugal,216536676771.973,97.0,Syrian Arab Rep.,9.0,
2012,Portugal,216536676771.973,97.0,Iran (Islamic Rep. of),10.0,
2012,Portugal,216536676771.973,97.0,Iraq,11.0,
2012,Portugal,216536676771.973,97.0,Ukraine,5.0,
2012,Portugal,216536676771.973,97.0,Palestinian,5.0,
2012,Portugal,216536676771.973,97.0,Pakistan,14.0,
2012,Portugal,216536676771.973,97.0,Liberia,5.0,
2012,Portugal,216536676771.973,97.0,Nigeria,27.0,
2012,Spain,1330994811670.31,1748.0,Afghanistan,127.0,
2012,Spain,1330994811670.31,1748.0,Syrian Arab Rep.,352.0,
2012,Spain,1330994811670.31,1748.0,Iran (Islamic Rep. of),116.0,
2012,Spain,1330994811670.31,1748.0,Iraq,283.0,
2012,Spain,1330994811670.31,1748.0,Ukraine,25.0,
2012,Spain,1330994811670.31,1748.0,Palestinian,363.0,
2012,Spain,1330994811670.31,1748.0,Pakistan,209.0,
2012,Spain,1330994811670.31,1748.0,Liberia,39.0,
2012,Spain,1330994811670.31,1748.0,Nigeria,234.0,
2012,Sweden,549742183874.355,51565.0,Afghanistan,10807.0,
2012,Sweden,549742183874.355,51565.0,Syrian Arab Rep.,9802.0,
2012,Sweden,549742183874.355,51565.0,Iran (Islamic Rep. of),4126.0,
2012,Sweden,549742183874.355,51565.0,Iraq,25639.0,
2012,Sweden,549742183874.355,51565.0,Ukraine,198.0,
2012,Sweden,549742183874.355,51565.0,Pakistan,435.0,
2012,Sweden,549742183874.355,51565.0,Liberia,41.0,
2012,Sweden,549742183874.355,51565.0,Nigeria,517.0,
2012,Switzerland,686420221557.99,15604.0,Afghanistan,4327.0,1.9820813232253616
2012,Switzerland,686420221557.99,15604.0,Syrian Arab Rep.,3083.0,1.8440959409594095
2012,Switzerland,686420221557.99,15604.0,Iran (Islamic Rep. of),2054.0,1.6265984654731458
2012,Switzerland,686420221557.99,15604.0,Iraq,4589.0,1.4792004321988117
2012,Switzerland,686420221557.99,15604.0,Ukraine,40.0,1.0
2012,Switzerland,686420221557.99,15604.0,Palestinian,257.0,2.5694444444444446
2012,Switzerland,686420221557.99,15604.0,Pakistan,274.0,2.8055555555555554
2012,Switzerland,686420221557.99,15604.0,Liberia,87.0,1.5588235294117647
2012,Switzerland,686420221557.99,15604.0,Nigeria,893.0,3.51010101010101
2012,Türkiye,0.0,286910.0,Afghanistan,18103.0,1.3695097761405497
2012,Türkiye,0.0,286910.0,Syrian Arab Rep.,248666.0,1.093523090328202
2012,Türkiye,0.0,286910.0,Iran (Islamic Rep. of),6703.0,1.3871082621082622
2012,Türkiye,0.0,286910.0,Iraq,12910.0,1.2785033533356869
2012,Türkiye,0.0,286910.0,Palestinian,421.0,1.2634408602150538
2012,Türkiye,0.0,286910.0,Pakistan,56.0,2.111111111111111
2012,Türkiye,0.0,286910.0,Liberia,10.0,1.0
2012,Türkiye,0.0,286910.0,Nigeria,41.0,2.727272727272727
2012,United Kingdom,2707089726614.64,43696.0,,,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Afghanistan,11107.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Syrian Arab Rep.,2106.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iran (Islamic Rep. of),13393.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iraq,6242.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Ukraine,244.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Palestinian,455.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Pakistan,7677.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Liberia,323.0,
2012,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Nigeria,2149.0,
2012,United States,16253970000000.0,20598.0,,,
2012,United States of America,0.0,0.0,Afghanistan,1147.0,
2012,United States of America,0.0,0.0,Syrian Arab Rep.,1792.0,
2012,United States of America,0.0,0.0,Iran (Islamic Rep. of),4627.0,
2012,United States of America,0.0,0.0,Iraq,5084.0,
2012,United States of America,0.0,0.0,Ukraine,1543.0,
2012,United States of America,0.0,0.0,Palestinian,8.0,
2012,United States of America,0.0,0.0,Pakistan,3421.0,
2012,United States of America,0.0,0.0,Liberia,2192.0,
2012,United States of America,0.0,0.0,Nigeria,784.0,
2013,France,2816077607875.26,17497.0,Afghanistan,3814.0,3.2276315789473684
2013,France,2816077607875.26,17497.0,Syrian Arab Rep.,1817.0,1.8237547892720307
2013,France,2816077607875.26,17497.0,Iran (Islamic Rep. of),2447.0,1.791062801932367
2013,France,2816077607875.26,17497.0,Iraq,2734.0,1.2271214642262895
2013,France,2816077607875.26,17497.0,Ukraine,789.0,0.8438287153652393
2013,France,2816077607875.26,17497.0,Palestinian,357.0,2.488888888888889
2013,France,2816077607875.26,17497.0,Pakistan,2730.0,3.5533333333333332
2013,France,2816077607875.26,17497.0,Liberia,243.0,2.4029850746268657
2013,France,2816077607875.26,17497.0,Nigeria,2566.0,0.8195211786372008
2013,Germany,3808086291482.36,158908.0,Afghanistan,40351.0,1.640253876856638
2013,Germany,3808086291482.36,158908.0,Syrian Arab Rep.,31819.0,1.6123973727422003
2013,Germany,3808086291482.36,158908.0,Iran (Islamic Rep. of),24938.0,1.6292040063257776
2013,Germany,3808086291482.36,158908.0,Iraq,46323.0,1.4990828657747086
2013,Germany,3808086291482.36,158908.0,Ukraine,520.0,1.0077220077220077
2013,Germany,3808086291482.36,158908.0,Palestinian,275.0,1.696078431372549
2013,Germany,3808086291482.36,158908.0,Pakistan,10921.0,3.802550571679859
2013,Germany,3808086291482.36,158908.0,Liberia,148.0,3.2285714285714286
2013,Germany,3808086291482.36,158908.0,Nigeria,3613.0,1.2413151364764268
2013,Greece,236556279640.705,37106.0,Afghanistan,4025.0,
2013,Greece,236556279640.705,37106.0,Syrian Arab Rep.,9860.0,
2013,Greece,236556279640.705,37106.0,Iran (Islamic Rep. of),894.0,
2013,Greece,236556279640.705,37106.0,Iraq,3835.0,
2013,Greece,236556279640.705,37106.0,Ukraine,116.0,
2013,Greece,236556279640.705,37106.0,Palestinian,270.0,
2013,Greece,236556279640.705,37106.0,Pakistan,16139.0,
2013,Greece,236556279640.705,37106.0,Liberia,26.0,
2013,Greece,236556279640.705,37106.0,Nigeria,1941.0,
2013,Italy,2153225581941.46,25928.0,Afghanistan,7681.0,
2013,Italy,2153225581941.46,25928.0,Syrian Arab Rep.,1118.0,
2013,Italy,2153225581941.46,25928.0,Iran (Islamic Rep. of),1340.0,
2013,Italy,2153225581941.46,25928.0,Iraq,2495.0,
2013,Italy,2153225581941.46,25928.0,Ukraine,82.0,
2013,Italy,2153225581941.46,25928.0,Palestinian,607.0,
2013,Italy,2153225581941.46,25928.0,Pakistan,5094.0,
2013,Italy,2153225581941.46,25928.0,Liberia,1387.0,
2013,Italy,2153225581941.46,25928.0,Nigeria,6124.0,
2013,Portugal,226677408291.745,130.0,Afghanistan,9.0,
2013,Portugal,226677408291.745,130.0,Syrian Arab Rep.,22.0,
2013,Portugal,226677408291.745,130.0,Iran (Islamic Rep. of),13.0,
2013,Portugal,226677408291.745,130.0,Iraq,6.0,
2013,Portugal,226677408291.745,130.0,Ukraine,5.0,
2013,Portugal,226677408291.745,130.0,Palestinian,10.0,
2013,Portugal,226677408291.745,130.0,Pakistan,35.0,
2013,Portugal,226677408291.745,130.0,Liberia,5.0,
2013,Portugal,226677408291.745,130.0,Nigeria,25.0,
2013,Spain,1362186923157.65,2509.0,Afghanistan,192.0,
2013,Spain,1362186923157.65,2509.0,Syrian Arab Rep.,923.0,
2013,Spain,1362186923157.65,2509.0,Iran (Islamic Rep. of),157.0,
2013,Spain,1362186923157.65,2509.0,Iraq,315.0,
2013,Spain,1362186923157.65,2509.0,Ukraine,15.0,
2013,Spain,1362186923157.65,2509.0,Palestinian,458.0,
2013,Spain,1362186923157.65,2509.0,Pakistan,267.0,
2013,Spain,1362186923157.65,2509.0,Liberia,36.0,
2013,Spain,1362186923157.65,2509.0,Nigeria,146.0,
2013,Sweden,584128116410.29,67935.0,Afghanistan,12197.0,
2013,Sweden,584128116410.29,67935.0,Syrian Arab Rep.,24792.0,
2013,Sweden,584128116410.29,67935.0,Iran (Islamic Rep. of),4535.0,
2013,Sweden,584128116410.29,67935.0,Iraq,25088.0,
2013,Sweden,584128116410.29,67935.0,Ukraine,199.0,
2013,Sweden,584128116410.29,67935.0,Pakistan,467.0,
2013,Sweden,584128116410.29,67935.0,Liberia,38.0,
2013,Sweden,584128116410.29,67935.0,Nigeria,619.0,
2013,Switzerland,706234937370.968,16862.0,Afghanistan,4768.0,2.0408295528191833
2013,Switzerland,706234937370.968,16862.0,Syrian Arab Rep.,4861.0,1.5795580110497238
2013,Switzerland,706234937370.968,16862.0,Iran (Islamic Rep. of),2030.0,1.5545454545454545
2013,Switzerland,706234937370.968,16862.0,Iraq,4314.0,1.4191890348372358
2013,Switzerland,706234937370.968,16862.0,Ukraine,42.0,1.3571428571428572
2013,Switzerland,706234937370.968,16862.0,Palestinian,24.0,1.181818181818182
2013,Switzerland,706234937370.968,16862.0,Pakistan,297.0,2.75
2013,Switzerland,706234937370.968,16862.0,Liberia,85.0,1.65625
2013,Switzerland,706234937370.968,16862.0,Nigeria,441.0,1.9014084507042253
2013,Türkiye,0.0,655797.0,Afghanistan,26256.0,1.3960321446509292
2013,Türkiye,0.0,655797.0,Syrian Arab Rep.,585711.0,0.6549295774647887
2013,Türkiye,0.0,655797.0,Iran (Islamic Rep. of),9570.0,1.438740157480315
2013,Türkiye,0.0,655797.0,Iraq,32532.0,1.273782876329043
2013,Türkiye,0.0,655797.0,Palestinian,1051.0,1.132596685082873
2013,Türkiye,0.0,655797.0,Pakistan,563.0,2.4210526315789473
2013,Türkiye,0.0,655797.0,Liberia,5.0,0.0
2013,Türkiye,0.0,655797.0,Nigeria,109.0,2.7
2013,United Kingdom,2784853502534.29,43454.0,,,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Afghanistan,10596.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Syrian Arab Rep.,3810.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iran (Islamic Rep. of),13638.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iraq,3734.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Ukraine,192.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Palestinian,483.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Pakistan,8384.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Liberia,122.0,
2013,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Nigeria,2495.0,
2013,United States,16880683000000.0,26453.0,,,
2013,United States of America,0.0,0.0,Afghanistan,1309.0,
2013,United States of America,0.0,0.0,Syrian Arab Rep.,5180.0,
2013,United States of America,0.0,0.0,Iran (Islamic Rep. of),5406.0,
2013,United States of America,0.0,0.0,Iraq,5805.0,
2013,United States of America,0.0,0.0,Ukraine,1826.0,
2013,United States of America,0.0,0.0,Palestinian,15.0,
2013,United States of America,0.0,0.0,Pakistan,3875.0,
2013,United States of America,0.0,0.0,Liberia,1880.0,
2013,United States of America,0.0,0.0,Nigeria,1157.0,
2014,France,2861236112552.42,22963.0,Afghanistan,4262.0,3.421658986175115
2014,France,2861236112552.42,22963.0,Syrian Arab Rep.,4121.0,1.5414462081128748
2014,France,2861236112552.42,22963.0,Iran (Islamic Rep. of),2477.0,1.778563015312132
2014,France,2861236112552.42,22963.0,Iraq,3298.0,1.164254703328509
2014,France,2861236112552.42,22963.0,Ukraine,1976.0,0.8564231738035264
2014,France,2861236112552.42,22963.0,Palestinian,501.0,2.3934426229508197
2014,France,2861236112552.42,22963.0,Pakistan,3122.0,3.976190476190476
2014,France,2861236112552.42,22963.0,Liberia,237.0,2.3484848484848486
2014,France,2861236112552.42,22963.0,Nigeria,2969.0,0.7464342313787639
2014,Germany,3965800686309.79,219590.0,Afghanistan,46837.0,1.713458084699612
2014,Germany,3965800686309.79,219590.0,Syrian Arab Rep.,70585.0,2.002467140244162
2014,Germany,3965800686309.79,219590.0,Iran (Islamic Rep. of),26446.0,1.6001376462491397
2014,Germany,3965800686309.79,219590.0,Iraq,51527.0,1.5064208580601226
2014,Germany,3965800686309.79,219590.0,Ukraine,3071.0,0.9851325145442792
2014,Germany,3965800686309.79,219590.0,Palestinian,650.0,2.080568720379147
2014,Germany,3965800686309.79,219590.0,Pakistan,13456.0,3.994803266518189
2014,Germany,3965800686309.79,219590.0,Liberia,173.0,3.0232558139534884
2014,Germany,3965800686309.79,219590.0,Nigeria,6845.0,1.294669795507878
2014,Greece,233911581521.062,10327.0,Afghanistan,2225.0,
2014,Greece,233911581521.062,10327.0,Syrian Arab Rep.,4095.0,
2014,Greece,233911581521.062,10327.0,Iran (Islamic Rep. of),656.0,
2014,Greece,233911581521.062,10327.0,Iraq,1342.0,
2014,Greece,233911581521.062,10327.0,Ukraine,58.0,
2014,Greece,233911581521.062,10327.0,Palestinian,77.0,
2014,Greece,233911581521.062,10327.0,Pakistan,1435.0,
2014,Greece,233911581521.062,10327.0,Nigeria,439.0,
2014,Italy,2173255507985.84,45352.0,Afghanistan,10769.0,
2014,Italy,2173255507985.84,45352.0,Syrian Arab Rep.,1475.0,
2014,Italy,2173255507985.84,45352.0,Iran (Islamic Rep. of),1641.0,
2014,Italy,2173255507985.84,45352.0,Iraq,3226.0,
2014,Italy,2173255507985.84,45352.0,Ukraine,1792.0,
2014,Italy,2173255507985.84,45352.0,Palestinian,753.0,
2014,Italy,2173255507985.84,45352.0,Pakistan,10830.0,
2014,Italy,2173255507985.84,45352.0,Liberia,807.0,
2014,Italy,2173255507985.84,45352.0,Nigeria,14059.0,
2014,Portugal,230078616299.675,314.0,Afghanistan,10.0,
2014,Portugal,230078616299.675,314.0,Syrian Arab Rep.,30.0,
2014,Portugal,230078616299.675,314.0,Iran (Islamic Rep. of),24.0,
2014,Portugal,230078616299.675,314.0,Iraq,7.0,
2014,Portugal,230078616299.675,314.0,Ukraine,153.0,
2014,Portugal,230078616299.675,314.0,Palestinian,5.0,
2014,Portugal,230078616299.675,314.0,Pakistan,53.0,
2014,Portugal,230078616299.675,314.0,Liberia,5.0,
2014,Portugal,230078616299.675,314.0,Nigeria,27.0,
2014,Spain,1380244561361.96,4701.0,Afghanistan,275.0,
2014,Spain,1380244561361.96,4701.0,Syrian Arab Rep.,2117.0,
2014,Spain,1380244561361.96,4701.0,Iran (Islamic Rep. of),174.0,
2014,Spain,1380244561361.96,4701.0,Iraq,340.0,
2014,Spain,1380244561361.96,4701.0,Ukraine,694.0,
2014,Spain,1380244561361.96,4701.0,Palestinian,645.0,
2014,Spain,1380244561361.96,4701.0,Pakistan,338.0,
2014,Spain,1380244561361.96,4701.0,Liberia,15.0,
2014,Spain,1380244561361.96,4701.0,Nigeria,103.0,
2014,Sweden,577730245154.162,102185.0,Afghanistan,14353.0,
2014,Sweden,577730245154.162,102185.0,Syrian Arab Rep.,53296.0,
2014,Sweden,577730245154.162,102185.0,Iran (Islamic Rep. of),5071.0,
2014,Sweden,577730245154.162,102185.0,Iraq,26849.0,
2014,Sweden,577730245154.162,102185.0,Ukraine,1208.0,
2014,Sweden,577730245154.162,102185.0,Palestinian,36.0,
2014,Sweden,577730245154.162,102185.0,Pakistan,599.0,
2014,Sweden,577730245154.162,102185.0,Liberia,32.0,
2014,Sweden,577730245154.162,102185.0,Nigeria,741.0,
2014,Switzerland,726537808338.0,20597.0,Afghanistan,5006.0,2.018983466013472
2014,Switzerland,726537808338.0,20597.0,Syrian Arab Rep.,8662.0,1.316106097894449
2014,Switzerland,726537808338.0,20597.0,Iran (Islamic Rep. of),1937.0,1.574175824175824
2014,Switzerland,726537808338.0,20597.0,Iraq,4058.0,1.3606168446026097
2014,Switzerland,726537808338.0,20597.0,Ukraine,149.0,1.1875
2014,Switzerland,726537808338.0,20597.0,Palestinian,18.0,1.0
2014,Switzerland,726537808338.0,20597.0,Pakistan,269.0,2.27027027027027
2014,Switzerland,726537808338.0,20597.0,Liberia,75.0,1.6785714285714286
2014,Switzerland,726537808338.0,20597.0,Nigeria,423.0,2.256198347107438
2014,Türkiye,0.0,1685615.0,Afghanistan,37296.0,1.7546419098143236
2014,Türkiye,0.0,1685615.0,Syrian Arab Rep.,1558149.0,1.0307774127415743
2014,Türkiye,0.0,1685615.0,Iran (Islamic Rep. of),14829.0,1.512112485177029
2014,Türkiye,0.0,1685615.0,Iraq,72062.0,1.3356561760606749
2014,Türkiye,0.0,1685615.0,Palestinian,1293.0,1.195246179966044
2014,Türkiye,0.0,1685615.0,Pakistan,1856.0,19.622222222222224
2014,Türkiye,0.0,1685615.0,Liberia,6.0,0.0
2014,Türkiye,0.0,1685615.0,Nigeria,124.0,3.0
2014,United Kingdom,3064708247921.43,48502.0,,,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Afghanistan,10948.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Syrian Arab Rep.,5902.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iran (Islamic Rep. of),14230.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Iraq,3938.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Ukraine,272.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Palestinian,567.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Pakistan,9519.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Liberia,58.0,
2014,United Kingdom of Great Britain and Northern Ireland,0.0,0.0,Nigeria,3068.0,
2014,United States,17608138000000.0,33962.0,,,
2014,United States of America,0.0,0.0,Afghanistan,1622.0,
2014,United States of America,0.0,0.0,Syrian Arab Rep.,7052.0,
2014,United States of America,0.0,0.0,Iran (Islamic Rep. of),6467.0,
2014,United States of America,0.0,0.0,Iraq,7235.0,
2014,United States of America,0.0,0.0,Ukraine,3230.0,
2014,United States of America,0.0,0.0,Palestinian,14.0,
2014,United States of America,0.0,0.0,Pakistan,4911.0,
2014,United States of America,0.0,0.0,Liberia,1778.0,
2014,United States of America,0.0,0.0,Nigeria,1653.0,
2015,France,2442483452642.5,32215.0,Afghanistan,6507.0,3.580208333333333
2015,France,2442483452642.5,32215.0,Syrian Arab Rep.,7890.0,1.4545023696682464
2015,France,2442483452642.5,32215.0,Iran (Islamic Rep. of),2622.0,1.7974537037037035
2015,France,2442483452642.5,32215.0,Iraq,5372.0,1.1563063063063064
2015,France,2442483452642.5,32215.0,Ukraine,2571.0,0.7743589743589744
2015,France,2442483452642.5,32215.0,Palestinian,727.0,2.1215469613259668
2015,France,2442483452642.5,32215.0,Pakistan,3102.0,4.084656084656085
2015,France,2442483452642.5,32215.0,Liberia,252.0,2.353846153846154
2015,France,2442483452642.5,32215.0,Nigeria,3172.0,0.675603217158177
2015,Germany,3423568450957.03,413442.0,Afghanistan,72628.0,1.9743631747071833
2015,Germany,3423568450957.03,413442.0,Syrian Arab Rep.,197186.0,2.495833776548594
2015,Germany,3423568450957.03,413442.0,Iran (Islamic Rep. of),29153.0,1.6592173675088937
2015,Germany,3423568450957.03,413442.0,Iraq,76674.0,1.7465969336581173
2015,Germany,3423568450957.03,413442.0,Ukraine,6948.0,1.0100561963916002
2015,Germany,3423568450957.03,413442.0,Pakistan,19668.0,5.44218801179168
2015,Germany,3423568450957.03,413442.0,Liberia,208.0,3.2448979591836733
2015,Germany,3423568450957.03,413442.0,Nigeria,10977.0,1.4513175524787851
2015,Greece,194567373678.099,23139.0,Afghanistan,5810.0,
2015,Greece,194567373678.099,23139.0,Syrian Arab Rep.,9551.0,
2015,Greece,194567373678.099,23139.0,Iran (Islamic Rep. of),664.0,
2015,Greece,194567373678.099,23139.0,Iraq,4745.0,
2015,Greece,194567373678.099,23139.0,Ukraine,209.0,
2015,Greece,194567373678.099,23139.0,Palestinian,110.0,
2015,Greece,194567373678.099,23139.0,Pakistan,1582.0,
2015,Greece,194567373678.099,23139.0,Liberia,5.0,
2015,Greece,194567373678.099,23139.0,Nigeria,463.0,
2015,Italy,1845428048839.1,69759.0,Afghanistan,14893.0,
2015,Italy,1845428048839.1,69759.0,Syrian Arab Rep.,1706.0,
2015,Italy,1845428048839.1,69759.0,Iran (Islamic Rep. of),1887.0,
2015,Italy,1845428048839.1,69759.0,Iraq,3593.0,
2015,Italy,1845428048839.1,69759.0,Ukraine,4976.0,
2015,Italy,1845428048839.1,69759.0,Palestinian,794.0,
2015,Italy,1845428048839.1,69759.0,Pakistan,17530.0,
